article_id,date,category,author,title,content,viral
57124,2015-02-07,talk.politics.mideast,Author_45,I have read -just today- two articles dripping of hate and offence,"I have read -just today- two articles dripping of hate and offence to a great deal of people. I could find as much matching hatred in your articles as I have found in some of the self-righteous ""Kill-in-the-name of God"" people. I don't know why you are so attcaking to everyone, is it a reaction to the hatred calls on this newsgroup, or is it a reaction to hardships you have seen and experienced from before... I have learnt not to judge people by only what they say, but rather try to put myself in their place and aspire to...",0
35575,2015-05-20,talk.politics.mideast,Author_25,Why do you insist on reposting the entire original post? Don't waste,"Why do you insist on reposting the entire original post? Don't waste bandwidth, please. You know how picky us non- Jews can be. Ha Ha. :|...",0
15130,2015-06-26,talk.politics.mideast,Author_16,"Whatever. Anyway, Elias should take a look at my quotes to find","Whatever. Anyway, Elias should take a look at my quotes to find real, effective ways of getting your point across. Notice that all the quotes are recent. Buy a clue, Nazi man from up north....",0
16505,2015-04-09,rec.autos,Author_26,Hm... I find this hard to believe. V16T weights about the same,"Hm... I find this hard to believe. V16T weights about the same as the Red Head, but it has hell lot more horse power. Perhaps it's due to pre-production glitches? Well, to me, it still got the most imposing styling among all the sports cars I have seen....",1
53515,2016-08-27,rec.autos,Author_7,"You probably should told you dad to buy that car, than your","You probably should told you dad to buy that car, than your dream might come true....",1
50392,2016-11-19,talk.politics.mideast,Author_47,I'm sure the Federal Bureau of Investigation (fbi.gov on the Internet) is,I'm sure the Federal Bureau of Investigation (fbi.gov on the Internet) is going to *love* reading your incitement to murder....,0
57619,2016-02-20,rec.autos,Author_33,"hahahahahahahahahahaha - thanks for that, I haven't laughed so much in ages!","hahahahahahahahahahaha - thanks for that, I haven't laughed so much in ages!...",1
29521,2016-04-12,rec.autos,Author_39,Could someone out there please tell me how I could get onto,Could someone out there please tell me how I could get onto the Saab mailing list. Specifically I need the address and instructions on what to do. Thanks in advance...,1
46745,2015-11-15,rec.autos,Author_32,"Well, there *is* a difference. I don't happen to have my SAE","Well, there *is* a difference. I don't happen to have my SAE manual handy, but oil viscosity in general _decreases_ with temperature. The SAE numbers are based on a `typical' curve that oils used to all have, running from (say) the viscosity of a room-temperature 90-weight at 0C, down to (say) that of a room-temperature 5-weight at 20C, for a typical 40-weight oil. Oils that are designed for operation in `normal' temperatures just have a weight specification. Oils that are designed for operation in exceedingly cold temperatures have a `W' tacked on the end, so in winter in a cold...",1
25129,2015-09-28,rec.autos,Author_7,Here is a press release from the U.S. Department of Energy. Energy,"Here is a press release from the U.S. Department of Energy. Energy Secretary Hails President's Plan For Alternative Fuel Vehicles To: National Desk, Environment and Energy Reporters Contact: Larry Hart of the U.S. Department of Energy, 202-586-5806 WASHINGTON, April 21 -- Secretary of Energy Hazel R. O'Leary today said President Clinton's Executive Order on Alternative Fuels will make the federal government a ""driving force behind efforts to increase the availability of both alternative fuel vehicles and fuel supplies."" President Clinton signed the order today, which calls for federal purchases of alternative fuel vehicles in numbers over the next three years...",1
61374,2016-11-09,talk.politics.mideast,Author_9,"Organization: Aiken Computation Lab, Harvard University Keywords: Israel has a right to","Organization: Aiken Computation Lab, Harvard University Keywords: Israel has a right to keep Jerusalem for many reasons. They include the fact that the majority of the citizens are Israeli, the fact that Israel maintains religious freedom for all people, and the historical connection of Judaism to Jerusalem. When Jerusalem was devided by a Jordanian invasion in 1948, the cease fire agreement included the right of individuals to visit religious shrines. This cease fire agreement was violated by Jordan, who did not allow Jews to visit holy sites under their control. The Jordanians also bulldozed every synagoge in the city. They...",0
87832,2016-04-06,talk.politics.mideast,Author_31,We really should try to be as understanding as we can for,"We really should try to be as understanding as we can for Brad, because it appears killing is all he knows....",0
74178,2016-11-06,talk.politics.mideast,Author_10,"Ofranko. Coming from a self-exposed historical revisionist, a self-admitted anti-Muslim and a","Ofranko. Coming from a self-exposed historical revisionist, a self-admitted anti-Muslim and a genocide apologist, Hamaza should take your drivel as a compliment. Furthermore, you even deny the obvious. There was a genocide of the Muslims carried out by order of the fascist x-Soviet Armenian Government. Massacres of Muslims must be studied in detail, because they are the first modern example of the horrible crime of genocide. Blame must be apportioned to the Armenians and their supporters for the murder of Muslims. The Turkish historic homeland, emptied of its native population until today, remains occupied by the x-Soviet Armenian Government. Today,...",0
67272,2016-01-12,rec.autos,Author_26,-> 4) Are there any fairly cheap (<$150 or so) ways to,"-> 4) Are there any fairly cheap (<$150 or so) ways to increase the -> performance on this car? Unfortunately, a Taurus is not exactly a -> muscle car, so I'm looking for ways to increase the performance. There is a company in Florida that sells computer chips that supposedly get a few HP and Torque out of the 3.0. Don't have the address, but saw the ad in Hot Rod and some other car magazines. Also, you could open up the exhaust (get an exhaust with a larger i.d.) Hope this helps. If you find anything else, let me...",1
20566,2016-12-01,rec.autos,Author_42,I have had good luck with my Ranger and Yokohama 371 S+M,I have had good luck with my Ranger and Yokohama 371 S+M tires. The tires have been wearing well and even the few times i have hauled heavy loads they have done well....,1
96816,2016-06-07,rec.autos,Author_24,Hi: I am looking for tires. I would like to hear your,"Hi: I am looking for tires. I would like to hear your experience on the BF Goodrich Radial T/A tires and/or the Touring T/A especially for size P185/70R13. For Radial T/A: How do they do in SNOW, and WET weather? Are they quiet tires? For Touring T/A: How many miles can they last? I believe they are in every way equal/better than Radial T/A. Am I right?...",1
37479,2016-04-17,talk.politics.mideast,Author_29,Center for Policy Research writes... Your comparison with the Warsaw Ghetto uprising,"Center for Policy Research writes... Your comparison with the Warsaw Ghetto uprising is insulting, and racist beyond belief. The attempts to quiet any violence in the Gaza Strip are just that. The efforts to quell murder and mayhem in the Gaza strip were the resluts of violence and came AFTER the violence. It was not an arbitrary racial move like the nazi treatment of Jews. Jews had NOT committed acts of violence and murder as have the residents of Gaza. I find your eagerness to ignore the acts of murder nothing more than anti-Israel bigotry. It is NOT punishment, but...",0
86278,2015-12-02,talk.politics.mideast,Author_1,"... Maybe I'm a bit old-fashioned, but have you heard about something","... Maybe I'm a bit old-fashioned, but have you heard about something called Love? It used to play some role in people's considerations for getting married. Of course I know some people who married fictitiously in order to get a green card, but making a common child for 18,000$? The power of AA is limited. Your proposal is indeed unconventional....",0
